Date,EE_BC1,EE_BC2,EE_BC3,Q_BC1,T_SAL_BC1,T_ENT_BC1,ET_BC1_Frio,ET_BC1_Calor,Q_BC2,T_SAL_BC2,T_ENT_BC2,ET_BC2_Frio,ET_BC2_Calor,Q_BC3,T_SAL_BC3,T_ENT_BC3,ET_BC3_Frio,ET_BC3_Calor
25-02-2024;03:50:00.000,1360.72,866.14,2895.589,0,41.26,43.32,0.01,6.348,0,46.39,19.82,0,2.02,0,9.42,9.56,0.712,1.291
25-02-2024;04:00:00.000,1360.72,866.14,2895.589,0,40.32,41,0.01,6.348,0,44.19,19.13,0,2.02,0,9.42,9.54,0.712,1.291
25-02-2024;04:10:00.000,1360.72,866.14,2895.589,0,39.14,38.93,0.01,6.348,0,42.53,18.57,0,2.02,0,9.42,9.51,0.712,1.291
25-02-2024;04:20:00.000,1360.72,867.38,2895.589,0,37.86,36.49,0.01,6.348,0,40.91,18.07,0,2.02,0,9.42,9.51,0.712,1.291
25-02-2024;04:30:00.000,1362.018,868.66,2895.589,16.86,45.35,42.16,0.01,6.354,0,61.7,17.73,0,2.02,0,9.4,9.47,0.712,1.291
25-02-2024;04:40:00.000,1364.705,868.66,2895.589,16.87,48.96,44.94,0.01,6.366,0,57.36,18.54,0,2.02,0,9.4,9.47,0.712,1.291
25-02-2024;04:50:00.000,1366.083,868.66,2895.589,0,46.26,46.06,0.01,6.373,0,53.49,21.49,0,2.02,0,9.4,9.44,0.712,1.291
25-02-2024;05:00:00.000,1366.083,868.66,2895.589,0,43.96,45.91,0.01,6.373,0,50.52,20.66,0,2.02,0,9.39,9.44,0.712,1.291
25-02-2024;05:10:00.000,1366.083,868.66,2895.589,0,42.33,44.86,0.01,6.373,0,48.04,19.99,0,2.02,0,9.37,9.41,0.712,1.291
25-02-2024;05:20:00.000,1366.083,868.66,2895.589,0,41.49,43.31,0.01,6.373,0,45.94,19.37,0,2.02,0,9.38,9.39,0.712,1.291
25-02-2024;05:30:00.000,1366.083,868.66,2895.589,0,40.51,40.97,0.01,6.373,0,44.28,18.83,0,2.02,0,9.4,9.39,0.712,1.291
25-02-2024;05:40:00.000,1366.083,868.66,2895.589,0,39.57,39.11,0.01,6.373,0,42.89,18.35,0,2.02,0,9.39,9.39,0.712,1.291
25-02-2024;05:50:00.000,1366.083,869.92,2895.589,0,38.61,37.21,0.01,6.373,0,41.23,17.79,0,2.02,0,9.39,9.4,0.712,1.291
25-02-2024;06:00:00.000,1367.388,871.18,2895.589,16.86,45.65,42.54,0.01,6.379,0,62.31,17.56,0,2.02,0,9.38,9.37,0.712,1.291
25-02-2024;06:10:00.000,1369.987,871.18,2895.589,16.85,48.98,45.09,0.01,6.391,0,57.71,18.8,0,2.02,0,9.41,9.37,0.712,1.291
25-02-2024;06:20:00.000,1370.997,871.18,2895.589,0,45.82,45.64,0.01,6.396,0,54.55,21.28,0,2.02,0,9.41,9.36,0.712,1.291
25-02-2024;06:30:00.000,1370.997,871.18,2895.589,0,43.95,45.54,0.01,6.396,0,51.78,20.5,0,2.02,0,9.41,9.35,0.712,1.291
25-02-2024;06:40:00.000,1370.997,871.18,2895.589,0,42.44,44.62,0.01,6.396,0,49.3,19.81,0,2.02,0,9.47,9.35,0.712,1.291
25-02-2024;06:50:00.000,1370.997,871.18,2895.589,0,41.6,43.22,0.01,6.396,0,47.6,19.33,0,2.02,0,9.49,9.35,0.712,1.291
25-02-2024;07:00:00.000,1370.997,871.18,2895.589,0,40.92,41.59,0.01,6.396,0,46.07,18.85,0,2.02,0,9.5,9.34,0.712,1.291
25-02-2024;07:10:00.000,1370.997,871.18,2895.589,0,39.95,39.74,0.01,6.396,0,44.45,18.38,0,2.02,0,9.55,9.36,0.712,1.291
25-02-2024;07:20:00.000,1370.997,871.18,2895.589,0,39.07,38.13,0.01,6.396,0,43.2,18.01,0,2.02,0,9.6,9.36,0.712,1.291
25-02-2024;07:30:00.000,1372.035,873.61,2895.589,16.81,45.27,42.44,0.01,6.401,0,63.12,17.78,0,2.02,0,9.67,9.38,0.712,1.291
25-02-2024;07:40:00.000,1374.533,873.61,2895.589,16.83,48.68,44.81,0.01,6.412,0,59.26,18.65,0,2.02,0,9.76,9.38,0.712,1.291
25-02-2024;07:50:00.000,1375.995,873.61,2895.589,0,46.46,46.04,0.01,6.42,0,56.1,22.16,0,2.02,0,9.82,9.39,0.712,1.291
25-02-2024;08:00:00.000,1375.995,873.61,2895.589,0,44.99,45.92,0.01,6.42,0,53.38,21.35,0,2.02,0,9.91,9.4,0.712,1.291
25-02-2024;08:10:00.000,1375.995,873.61,2895.589,0,43.7,45.53,0.01,6.42,0,51.36,20.74,0,2.02,0,10,9.41,0.712,1.291
25-02-2024;08:20:00.000,1375.995,873.61,2895.589,0,42.6,44.49,0.01,6.42,0,49.61,20.27,0,2.02,0,10.06,9.42,0.712,1.291
25-02-2024;08:30:00.000,1375.995,873.61,2895.589,0,41.98,43.2,0.01,6.42,0,48.09,19.8,0,2.02,0,10.15,9.45,0.712,1.291
25-02-2024;08:40:00.000,1375.995,873.61,2895.589,0,41.13,41.69,0.01,6.42,0,46.81,19.38,0,2.02,0,10.22,9.47,0.712,1.291
25-02-2024;08:50:00.000,1375.995,873.61,2895.589,0,40.34,40.36,0.01,6.42,0,45.43,19,0,2.02,0,10.28,9.49,0.712,1.291
25-02-2024;09:00:00.000,1375.995,875.16,2895.589,0,39.64,39.01,0.01,6.42,0,44.38,18.67,0,2.02,0,10.34,9.53,0.712,1.291
25-02-2024;09:10:00.000,1377.365,875.98,2895.589,16.89,46.06,42.99,0.01,6.425,0,63.09,18.54,0,2.02,0,10.46,9.57,0.712,1.291
25-02-2024;09:20:00.000,1379.877,875.98,2895.589,16.89,49.12,45.37,0.01,6.437,0,59.13,20.25,0,2.02,0,10.54,9.62,0.712,1.291
25-02-2024;09:30:00.000,1380.898,875.98,2895.589,0,46.8,46.41,0.01,6.442,0,56.33,23.03,0,2.02,0,10.68,9.65,0.712,1.291
25-02-2024;09:40:00.000,1380.898,875.98,2895.589,0,45.18,46.52,0.01,6.442,0,53.69,22.11,0,2.02,0,10.83,9.72,0.712,1.291
25-02-2024;09:50:00.000,1380.898,875.98,2895.589,0,43.97,45.89,0.01,6.442,0,51.85,21.57,0,2.02,0,10.95,9.76,0.712,1.291
25-02-2024;10:00:00.000,1380.898,875.98,2895.589,0,42.82,44.79,0.01,6.442,0,50.05,21.14,0,2.02,0,11.15,9.83,0.712,1.291
25-02-2024;10:10:00.000,1380.898,875.98,2895.589,0,42.16,43.58,0.01,6.442,0,48.5,20.71,0,2.02,0,11.28,9.9,0.712,1.291
25-02-2024;10:20:00.000,1380.898,875.98,2895.589,0,41.42,42.09,0.01,6.442,0,47.12,20.35,0,2.02,0,11.43,9.97,0.712,1.291
25-02-2024;10:30:00.000,1380.898,875.98,2895.589,0,40.48,40.51,0.01,6.442,0,45.84,20.04,0,2.02,0,11.69,10.06,0.712,1.291
25-02-2024;10:40:00.000,1380.898,875.98,2895.589,0,39.76,39.13,0.01,6.442,0,44.52,19.72,0,2.02,0,11.8,10.13,0.712,1.291
25-02-2024;10:50:00.000,1381.534,878.33,2895.589,16.86,44.54,42.16,0.01,6.445,0,64.51,19.55,0,2.02,0,11.93,10.24,0.712,1.291
25-02-2024;11:00:00.000,1383.82,878.33,2895.589,16.9,48.27,44.46,0.01,6.455,0,60.34,19.8,0,2.02,0,12.06,10.31,0.712,1.291
25-02-2024;11:10:00.000,1385.933,878.33,2895.589,0.02,47.16,47.08,0.01,6.466,0,56.76,23.65,0,2.02,0,12.11,10.41,0.712,1.291
25-02-2024;11:20:00.000,1385.933,878.33,2895.589,0,45.68,46.53,0.01,6.466,0,54.31,23.45,0,2.02,0,12.22,10.52,0.712,1.291
25-02-2024;11:30:00.000,1385.933,878.33,2895.589,0,44.34,46.11,0.01,6.466,0,51.97,22.79,0,2.02,0,12.18,10.6,0.712,1.291
25-02-2024;11:40:00.000,1385.933,878.33,2895.589,0,43.2,45.3,0.01,6.466,0,50.24,22.4,0,2.02,0,12.15,10.74,0.712,1.291
25-02-2024;11:50:00.000,1385.933,878.33,2895.589,0,42.46,44.27,0.01,6.466,0,48.82,22.02,0,2.02,0,12.25,10.85,0.712,1.291
25-02-2024;12:00:00.000,1385.933,878.33,2895.589,0,41.53,42.76,0.01,6.466,0,47.23,21.68,0,2.02,0,12.22,10.95,0.712,1.291
25-02-2024;12:10:00.000,1385.933,878.33,2895.589,0,40.83,41.46,0.01,6.466,0,46.27,21.42,0,2.02,0,12.47,11.06,0.712,1.291
25-02-2024;12:20:00.000,1385.933,878.33,2895.589,0,40.1,40.16,0.01,6.466,0,45.07,21.16,0,2.02,0,12.64,11.2,0.712,1.291
25-02-2024;12:30:00.000,1385.933,878.33,2895.589,0,39.39,38.65,0.01,6.466,0,44.17,20.94,0,2.02,0,12.76,11.34,0.712,1.291
25-02-2024;12:40:00.000,1387.022,880.66,2895.589,16.85,45.7,42.81,0.01,6.471,0,63.44,20.89,0,2.02,0,12.97,11.51,0.712,1.291
25-02-2024;12:50:00.000,1389.506,880.66,2895.589,16.78,49.16,45.33,0.01,6.482,0,59.33,21.96,0,2.02,0,13.14,11.69,0.712,1.291
25-02-2024;13:00:00.000,1390.609,880.66,2895.589,0,46.33,46.02,0.01,6.488,0,56.63,24.62,0,2.02,0,13.39,11.85,0.712,1.291
25-02-2024;13:10:00.000,1390.609,880.66,2895.589,0,44.86,45.82,0.01,6.488,0,54.37,24.02,0,2.02,0,13.6,12.04,0.712,1.291
25-02-2024;13:20:00.000,1390.609,880.66,2895.589,0,43.59,45.5,0.01,6.488,0,52.41,23.55,0,2.02,0,13.79,12.21,0.712,1.291
25-02-2024;13:30:00.000,1390.609,880.66,2895.589,0,42.78,44.7,0.01,6.488,0,50.95,23.26,0,2.02,0,14.01,12.39,0.712,1.291
25-02-2024;13:40:00.000,1390.609,880.66,2895.589,0,42.18,43.44,0.01,6.488,0,49.7,23.03,0,2.02,0,14.11,12.56,0.712,1.291
25-02-2024;13:50:00.000,1390.609,880.66,2895.589,0,41.58,42.31,0.01,6.488,0,48.29,22.76,0,2.02,0,14.11,12.73,0.712,1.291
25-02-2024;14:00:00.000,1390.609,880.66,2895.589,0,40.91,41.16,0.01,6.488,0,47.18,22.52,0,2.02,0,14.17,12.86,0.712,1.291
25-02-2024;14:10:00.000,1390.609,880.66,2895.589,0,40.18,40.01,0.01,6.488,0,46.11,22.29,0,2.02,0,14.32,12.99,0.712,1.291
25-02-2024;14:20:00.000,1390.609,880.66,2895.589,0,39.61,38.93,0.01,6.488,0,45.07,22.13,0,2.02,0,14.44,13.11,0.712,1.291
25-02-2024;14:30:00.000,1390.957,882.94,2895.589,16.98,43.81,41.99,0.01,6.489,0,65.75,21.99,0,2.02,0,14.44,13.26,0.712,1.291
25-02-2024;14:40:00.000,1393.019,882.94,2895.589,16.76,47.34,43.51,0.01,6.499,0,60.88,22.08,0,2.02,0,14.43,13.33,0.712,1.291
25-02-2024;14:50:00.000,1395.355,882.94,2895.589,16.74,47.19,46.97,0.01,6.51,0,57.89,24.91,0,2.02,0,14.39,13.4,0.712,1.291
25-02-2024;15:00:00.000,1395.355,882.94,2895.589,0,45.92,46.39,0.01,6.51,0,55.37,25.17,0,2.02,0,14.44,13.51,0.712,1.291
25-02-2024;15:10:00.000,1395.355,882.94,2895.589,0,44.76,45.97,0.01,6.51,0,53.42,24.64,0,2.02,0,14.54,13.57,0.712,1.291
25-02-2024;15:20:00.000,1395.355,882.94,2895.589,0,43.76,45.52,0.01,6.51,0,51.84,24.29,0,2.02,0,14.56,13.65,0.712,1.291
25-02-2024;15:30:00.000,1395.355,882.94,2895.589,0,42.93,44.71,0.01,6.51,0,50.26,23.92,0,2.02,0,14.54,13.73,0.712,1.291
25-02-2024;15:40:00.000,1395.355,882.94,2895.589,0,42.3,43.61,0.01,6.51,0,49.03,23.64,0,2.02,0,14.6,13.8,0.712,1.291
25-02-2024;15:50:00.000,1395.355,882.94,2895.589,0,41.61,42.56,0.01,6.51,0,47.74,23.34,0,2.02,0,14.59,13.89,0.712,1.291
25-02-2024;16:00:00.000,1395.355,882.94,2895.589,0,40.82,41.35,0.01,6.51,0,46.42,23.05,0,2.02,0,14.53,13.93,0.712,1.291
25-02-2024;16:10:00.000,1395.355,882.94,2895.589,0,40.09,40.12,0.01,6.51,0,45.18,22.79,0,2.02,0,14.63,13.97,0.712,1.291
25-02-2024;16:20:00.000,1395.595,885.17,2895.589,17,43.6,42.03,0.01,6.511,0,65.63,22.59,0,2.02,0,14.68,14.02,0.712,1.291
25-02-2024;16:30:00.000,1397.558,885.17,2895.589,16.79,47.5,43.8,0.01,6.52,0,61.03,22.58,0,2.02,0,14.8,14.08,0.712,1.291
25-02-2024;16:40:00.000,1400.256,885.17,2895.589,16.75,50.25,46.52,0.01,6.532,0,57.67,24.77,0,2.02,0,14.8,14.14,0.712,1.291
25-02-2024;16:50:00.000,1400.507,885.17,2895.589,0,46.27,46.49,0.01,6.534,0,54.88,25.97,0,2.02,0,14.8,14.21,0.712,1.291
25-02-2024;17:00:00.000,1400.507,885.17,2895.589,0,44.92,46.38,0.01,6.534,0,52.82,25.37,0,2.02,0,14.78,14.28,0.712,1.291
25-02-2024;17:10:00.000,1400.507,885.17,2895.589,0,43.73,45.76,0.01,6.534,0,51.15,24.94,0,2.02,0,14.71,14.31,0.712,1.291
25-02-2024;17:20:00.000,1400.507,885.17,2895.589,0,42.97,44.93,0.01,6.534,0,49.44,24.53,0,2.02,0,14.67,14.37,0.712,1.291
25-02-2024;17:30:00.000,1400.507,885.17,2895.589,0,42.37,43.82,0.01,6.534,0,48.28,24.18,0,2.02,0,14.63,14.37,0.712,1.291
25-02-2024;17:40:00.000,1400.507,885.17,2895.589,0,41.72,42.64,0.01,6.534,0,47.13,23.83,0,2.02,0,14.61,14.4,0.712,1.291
25-02-2024;17:50:00.000,1400.507,885.17,2895.589,0,40.79,41.49,0.01,6.534,0,45.21,23.36,0,2.02,0,14.39,14.38,0.712,1.291
25-02-2024;18:00:00.000,1400.507,885.17,2895.589,0,39.91,40.21,0.01,6.534,0,44.24,22.95,0,2.02,0,14.35,14.37,0.712,1.291
25-02-2024;18:10:00.000,1400.929,887.44,2895.589,16.82,44.17,42.24,0.01,6.536,0,64.7,22.59,0,2.02,0,14.29,14.28,0.712,1.291
25-02-2024;18:20:00.000,1403.035,887.44,2895.589,16.54,47.75,43.95,0.01,6.546,0,60.42,22.52,0,2.02,0,14.18,14.15,0.712,1.291
25-02-2024;18:30:00.000,1405.228,887.44,2895.589,0.32,46.96,46.84,0.01,6.556,0,56.86,24.72,0,2.02,0,14.01,14.04,0.712,1.291
25-02-2024;18:40:00.000,1405.228,887.44,2895.589,0,45.28,46.16,0.01,6.556,0,54.07,24.81,0,2.02,0,13.92,13.93,0.712,1.291
25-02-2024;18:50:00.000,1405.228,887.44,2895.589,0,43.97,45.79,0.01,6.556,0,51.92,24.21,0,2.02,0,13.83,13.81,0.712,1.291
25-02-2024;19:00:00.000,1405.228,887.44,2895.589,0,42.95,45.18,0.01,6.556,0,50.28,23.69,0,2.02,0,13.76,13.7,0.712,1.291
25-02-2024;19:10:00.000,1405.228,887.44,2895.589,0,42.17,44.12,0.01,6.556,0,48.59,23.1,0,2.02,0,13.7,13.61,0.712,1.291
25-02-2024;19:20:00.000,1405.228,887.44,2895.589,0,41.34,42.98,0.01,6.556,0,47.12,22.59,0,2.02,0,13.6,13.5,0.712,1.291
25-02-2024;19:30:00.000,1405.228,887.44,2895.589,0,40.65,41.6,0.01,6.556,0,45.69,22.07,0,2.02,0,13.53,13.41,0.712,1.291
25-02-2024;19:40:00.000,1405.228,887.52,2895.589,0,39.83,40.29,0.01,6.556,0,44.42,21.63,0,2.02,0,13.47,13.36,0.712,1.291
25-02-2024;19:50:00.000,1406.349,889.69,2895.589,16.89,45.48,42.68,0.01,6.56,0,63.16,21.4,0,2.02,0,13.45,13.3,0.712,1.291
25-02-2024;20:00:00.000,1408.828,889.69,2895.589,16.8,48.94,45.15,0.01,6.572,0,59.21,22.16,0,2.02,0,13.47,13.24,0.712,1.291
25-02-2024;20:10:00.000,1410.174,889.69,2895.589,0,46.64,46.39,0.01,6.579,0,56.21,24.76,0,2.02,0,13.35,13.19,0.712,1.291
25-02-2024;20:20:00.000,1410.174,889.69,2895.589,0,45.35,46.33,0.01,6.579,0,53.76,24.09,0,2.02,0,13.34,13.17,0.712,1.291
25-02-2024;20:30:00.000,1410.174,889.69,2895.589,0,44.04,45.8,0.01,6.579,0,51.91,23.53,0,2.02,0,13.32,13.15,0.712,1.291
25-02-2024;20:40:00.000,1410.174,889.69,2895.589,0,43.17,45.2,0.01,6.579,0,50.37,23.06,0,2.02,0,13.26,13.11,0.712,1.291
25-02-2024;20:50:00.000,1410.174,889.69,2895.589,0,42.45,44.39,0.01,6.579,0,48.84,22.55,0,2.02,0,13.17,13.1,0.712,1.291
25-02-2024;21:00:00.000,1410.174,889.69,2895.589,0,41.78,43.26,0.01,6.579,0,47.57,22.09,0,2.02,0,13.1,13.07,0.712,1.291
25-02-2024;21:10:00.000,1410.174,889.69,2895.589,0,41.01,42.15,0.01,6.579,0,46.24,21.67,0,2.02,0,13.04,13.04,0.712,1.291
25-02-2024;21:20:00.000,1410.174,889.69,2895.589,0,40.16,40.88,0.01,6.579,0,44.8,21.22,0,2.02,0,12.96,13.04,0.712,1.291
25-02-2024;21:30:00.000,1410.174,891.16,2895.589,0,39.31,39.72,0.01,6.579,0,43.55,20.82,0,2.02,0,12.88,13.02,0.712,1.291
25-02-2024;21:40:00.000,1411.511,891.97,2895.589,16.87,45.94,42.76,0.01,6.585,0,62.39,20.6,0,2.02,0,12.83,13.02,0.712,1.291
25-02-2024;21:50:00.000,1414.073,891.97,2895.589,16.77,49.15,45.33,0.01,6.597,0,58.34,21.66,0,2.02,0,12.83,13.04,0.712,1.291
25-02-2024;22:00:00.000,1415.011,891.97,2895.589,0,46.22,46.06,0.01,6.602,0,55.57,23.88,0,2.02,0,12.82,13.05,0.712,1.291
25-02-2024;22:10:00.000,1415.011,891.97,2895.589,0,44.85,45.8,0.01,6.602,0,53,23.16,0,2.02,0,12.8,13.03,0.712,1.291
25-02-2024;22:20:00.000,1415.011,891.97,2895.589,0,43.5,45.25,0.01,6.602,0,51.1,22.65,0,2.02,0,12.81,13.08,0.712,1.291
25-02-2024;22:30:00.000,1415.011,891.97,2895.589,0,42.66,44.72,0.01,6.602,0,49.58,22.23,0,2.02,0,12.81,13.1,0.712,1.291
25-02-2024;22:40:00.000,1415.011,891.97,2895.589,0,42.04,43.89,0.01,6.602,0,48.15,21.79,0,2.02,0,12.84,13.13,0.712,1.291
25-02-2024;22:50:00.000,1415.011,891.97,2895.589,0,41.35,42.63,0.01,6.602,0,46.91,21.42,0,2.02,0,12.86,13.13,0.712,1.291
25-02-2024;23:00:00.000,1415.011,891.97,2895.589,0,40.76,41.56,0.01,6.602,0,45.62,21.02,0,2.02,0,12.9,13.17,0.712,1.291
25-02-2024;23:10:00.000,1415.011,891.97,2895.589,0,40.04,40.33,0.01,6.602,0,44.54,20.67,0,2.02,0,12.93,13.16,0.712,1.291
25-02-2024;23:20:00.000,1415.508,894.26,2895.589,16.88,44.36,42.35,0.01,6.603,0,65.05,20.44,0,2.02,0,12.9,13.2,0.712,1.291
25-02-2024;23:30:00.000,1417.681,894.26,2895.589,16.87,48.01,44.23,0.01,6.614,0,60.57,20.56,0,2.02,0,12.87,13.2,0.712,1.291
25-02-2024;23:40:00.000,1419.865,894.26,2895.589,11.5,46.83,46.66,0.01,6.624,0,57.54,23.52,0,2.02,0,12.9,13.21,0.712,1.291
25-02-2024;23:50:00.000,1419.865,894.26,2895.589,0,45.57,46.07,0.01,6.624,0,55.19,23.65,0,2.02,0,12.86,13.2,0.712,1.291
26-02-2024;00:00:00.000,1419.865,894.26,2895.589,0,44.03,45.7,0.01,6.624,0,52.81,22.94,0,2.02,0,12.83,13.23,0.712,1.291
26-02-2024;00:00:01.000,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
26-02-2024;00:10:00.000,1419.865,894.26,2895.589,0,42.82,45.07,0.01,6.624,0,51.03,22.45,0,2.02,0,12.82,13.21,0.712,1.291
26-02-2024;00:20:00.000,1419.865,894.26,2895.589,0,41.75,44.1,0.01,6.624,0,49.42,21.91,0,2.02,0,12.8,13.22,0.712,1.291
26-02-2024;00:30:00.000,1419.865,894.26,2895.589,0,40.99,42.95,0.01,6.624,0,47.98,21.44,0,2.02,0,12.8,13.22,0.712,1.291
26-02-2024;00:40:00.000,1419.865,894.26,2895.589,0,40.29,41.52,0.01,6.624,0,46.8,21.02,0,2.02,0,12.77,13.18,0.712,1.291
26-02-2024;00:50:00.000,1419.865,894.26,2895.589,0,39.48,40.01,0.01,6.624,0,45.24,20.52,0,2.02,0,12.69,13.11,0.712,1.291
26-02-2024;01:00:00.000,1419.865,896.47,2895.589,0,38.65,38.69,0.01,6.624,0,44.17,20.12,0,2.02,0,12.67,13.04,0.712,1.291
26-02-2024;01:10:00.000,1421.297,896.54,2895.589,16.86,46.03,42.85,0.01,6.63,0,62.67,19.93,0,2.02,0,12.56,12.98,0.712,1.291
26-02-2024;01:20:00.000,1423.863,896.54,2895.589,16.79,49.34,45.55,0.01,6.643,0,58.92,21.29,0,2.02,0,12.57,12.94,0.712,1.291
26-02-2024;01:30:00.000,1424.683,896.54,2895.589,0,46.44,46.3,0.01,6.647,0,56.17,23.47,0,2.02,0,12.43,12.87,0.712,1.291
26-02-2024;01:40:00.000,1424.683,896.54,2895.589,0,44.85,46.19,0.01,6.647,0,53.62,22.7,0,2.02,0,12.28,12.82,0.712,1.291
26-02-2024;01:50:00.000,1424.683,896.54,2895.589,0,43.48,45.59,0.01,6.647,0,51.59,22.12,0,2.02,0,12.29,12.75,0.712,1.291
26-02-2024;02:00:00.000,1424.683,896.54,2895.589,0,42.68,44.93,0.01,6.647,0,50.09,21.65,0,2.02,0,12.3,12.7,0.712,1.291
26-02-2024;02:10:00.000,1424.683,896.54,2895.589,0,41.98,44.05,0.01,6.647,0,48.49,21.18,0,2.02,0,12.28,12.65,0.712,1.291
26-02-2024;02:20:00.000,1424.683,896.54,2895.589,0,41.19,42.74,0.01,6.647,0,47.18,20.77,0,2.02,0,12.26,12.62,0.712,1.291
26-02-2024;02:30:00.000,1424.683,896.54,2895.589,0,40.5,41.65,0.01,6.647,0,45.97,20.37,0,2.02,0,12.15,12.61,0.712,1.291
26-02-2024;02:40:00.000,1424.683,896.94,2895.589,0,39.64,40.36,0.01,6.647,0,44.52,19.91,0,2.02,0,12.02,12.55,0.712,1.291
26-02-2024;02:50:00.000,1425.874,898.83,2895.589,16.9,45.63,42.65,0.01,6.652,0,63.03,19.72,0,2.02,0,11.99,12.43,0.712,1.291
26-02-2024;03:00:00.000,1428.382,898.83,2895.589,16.75,49.18,45.34,0.01,6.663,0,59.31,20.51,0,2.02,0,11.98,12.34,0.712,1.291
26-02-2024;03:10:00.000,1429.655,898.83,2895.589,0,46.34,46.18,0.01,6.67,0,56.15,23.57,0,2.02,0,11.93,12.25,0.712,1.291
26-02-2024;03:20:00.000,1429.655,898.83,2895.589,0,44.96,45.82,0.01,6.67,0,53.76,22.81,0,2.02,0,11.87,12.16,0.712,1.291
26-02-2024;03:30:00.000,1429.655,898.83,2895.589,0,43.54,45.26,0.01,6.67,0,51.42,22.1,0,2.02,0,11.74,12.06,0.712,1.291
26-02-2024;03:40:00.000,1429.655,898.83,2895.589,0,42.44,44.8,0.01,6.67,0,49.71,21.57,0,2.02,0,11.64,11.95,0.712,1.291
26-02-2024;03:50:00.000,1429.655,898.83,2895.589,0,41.59,43.94,0.01,6.67,0,48.18,21.03,0,2.02,0,11.57,11.86,0.712,1.291
26-02-2024;04:00:00.000,1429.655,898.83,2895.589,0,40.81,42.72,0.01,6.67,0,46.58,20.47,0,2.02,0,11.51,11.76,0.712,1.291
26-02-2024;04:10:00.000,1429.655,898.83,2895.589,0,39.96,41.27,0.01,6.67,0,45.02,19.93,0,2.02,0,11.43,11.66,0.712,1.291
26-02-2024;04:20:00.000,1429.655,901.16,2895.589,0,39.05,40.02,0.01,6.67,0,43.64,19.48,0,2.02,0,11.34,11.57,0.712,1.291
26-02-2024;04:30:00.000,1431.13,901.16,2895.589,16.92,45.96,42.7,0.01,6.676,0,62.03,19.24,0,2.02,0,11.3,11.5,0.712,1.291
26-02-2024;04:40:00.000,1433.74,901.16,2895.589,16.86,49.25,45.42,0.01,6.688,0,58.36,20.41,0,2.02,0,11.24,11.45,0.712,1.291
26-02-2024;04:50:00.000,1434.754,901.16,2895.589,0,46.36,46.22,0.01,6.694,0,54.92,22.92,0,2.02,0,11.18,11.41,0.712,1.291
26-02-2024;05:00:00.000,1434.754,901.16,2895.589,0,44.48,46.12,0.01,6.694,0,52.24,22.07,0,2.02,0,10.99,11.3,0.712,1.291
26-02-2024;05:10:00.000,1434.754,901.16,2895.589,0,42.96,45.49,0.01,6.694,0,50.08,21.42,0,2.02,0,10.91,11.24,0.712,1.291
26-02-2024;05:20:00.000,1434.754,901.16,2895.589,0,42.06,44.67,0.01,6.694,0,48.17,20.76,0,2.02,0,10.9,11.19,0.712,1.291
26-02-2024;05:30:00.000,1434.754,901.16,2895.589,0,41.28,43.5,0.01,6.694,0,46.67,20.22,0,2.02,0,10.88,11.16,0.712,1.291
26-02-2024;05:40:00.000,1434.754,901.16,2895.589,0,40.53,42.07,0.01,6.694,0,45.22,19.7,0,2.02,0,10.86,11.14,0.712,1.291
26-02-2024;05:50:00.000,1434.754,901.16,2895.589,0,39.58,40.61,0.01,6.694,0,43.68,19.18,0,2.02,0,10.79,11.12,0.712,1.291
26-02-2024;06:00:00.000,1435.219,903.54,2895.589,16.95,44.14,42.11,0.01,6.695,0,65.26,18.83,0,2.02,0,10.74,11.11,0.712,1.291
26-02-2024;06:10:00.000,1437.393,903.54,2895.589,16.85,47.86,44,0.01,6.705,0,60.14,18.89,0,2.02,0,10.72,11.08,0.712,1.291
26-02-2024;06:20:00.000,1439.879,903.54,2895.589,16.75,48.71,46.49,0.01,6.717,0,56.73,21.84,0,2.02,0,10.65,11.05,0.712,1.291
26-02-2024;06:30:00.000,1439.879,903.54,2895.589,0,45.62,46.13,0.01,6.717,0,54.24,22.2,0,2.02,0,10.6,10.99,0.712,1.291
26-02-2024;06:40:00.000,1439.879,903.54,2895.589,0,44.21,45.7,0.01,6.717,0,51.73,21.38,0,2.02,0,10.56,10.94,0.712,1.291
26-02-2024;06:50:00.000,1439.879,903.54,2895.589,0,43.06,45.14,0.01,6.717,0,49.89,20.8,0,2.02,0,10.49,10.87,0.712,1.291
26-02-2024;07:00:00.000,1439.879,903.54,2895.589,0,42.06,44.6,0.01,6.717,0,48.38,20.26,0,2.02,0,10.43,10.8,0.712,1.291
26-02-2024;07:10:00.000,1439.879,903.54,2895.589,0,41.37,44.04,0.01,6.717,0,46.74,19.68,0,2.02,0,10.38,10.76,0.712,1.291
26-02-2024;07:20:00.000,1439.879,903.54,2895.589,0,40.52,43.37,0.01,6.717,0,45.38,19.19,0,2.02,0,10.36,10.72,0.712,1.291
26-02-2024;07:30:00.000,1440.088,905.9,2895.589,16.81,42.21,40.65,0.01,6.718,0,66.13,18.75,0,2.02,0,10.34,10.69,0.712,1.291
26-02-2024;07:40:00.000,1442.093,905.9,2895.589,16.83,45.73,41.82,0.01,6.727,0,61.19,18.64,0,2.02,0,10.27,10.67,0.712,1.291
